X,Y,OBJECTID,ID,CRIME_REPORT_ID,AGE,GENDER,RACE_ETHNICITY,CLEARANCE_STATUS,IPV,WEAPON,LOCATION,X_COORD_PUBLIC,Y_COORD_PUBLIC,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,CLEARANCE_DATE,CIRCUMSTANCES,COUNCIL_DISTRICT,COMMISSION_DISTRICT,CORRIDOR,CALENDAR_YEAR,CALENDAR_MONTH,DATE_REPORTED
1449365.99998005,555710.999991149,536,536,20190428-1257-04,40,Male,Black,Cleared by Arrest,,Handgun,1500 CATHERINE SIMMONS AV,1449366,555711,35.262861,-80.844762,Metro,374,2019/04/29 00:00:00+00,Argument,2,3,,2019,04,2019/04/28 00:00:00+00
1476849.00013205,548511.999953479,537,537,20190426-0329-01,43,Male,Hispanic,Cleared by Arrest,,Knife,4500 PERTH CT,1476849,548512,35.244452,-80.752281,North Tryon,249,2019/05/07 00:00:00+00,Argument,1,3,,2019,04,2019/04/26 00:00:00+00
1478376.0000308,550967.999962732,538,538,20190415-0820-03,22,Male,Black,Cleared by Arrest,,Handgun,6500 THE PLAZA,1478376,550968,35.251273,-80.747312,North Tryon,249,2019/10/24 00:00:00+00,Drugs,5,3,,2019,04,2019/04/15 00:00:00+00
1464544.00013581,558388.999884471,539,539,20190415-0103-00,20,Male,Black,Open,,Firearm,4300 HIDDEN VALLEY RD,1464544,558389,35.270982,-80.794085,North Tryon,371,,Drugs,4,3,SUGAR CREEK/I-85,2019,04,2019/04/15 00:00:00+00
0.000095799565315,-0.000133186578751,540,540,20190407-0146-01,29,Male,Black,Open,,Handgun,6000 DELTA CROSSING LN,,,,,Hickory Grove,183,,Argument,5,4,,2019,04,2019/04/07 00:00:00+00
1479577.99992339,545912.999902144,541,541,20190406-2139-02,31,Male,Black,Cleared by Arrest,,Firearm,7200 BARRINGTON DR,1479578,545913,35.237444,-80.742989,North Tryon,327,2019/05/10 00:00:00+00,Drugs,1,3,,2019,04,2019/04/06 00:00:00+00
1448800.00012781,556370.999983475,542,542,20190403-1915-00,71,Female,Black,Cleared by Arrest,,Handgun,1900 NEWLAND RD,1448800,556371,35.264645,-80.846699,Metro,374,2019/12/11 00:00:00+00,Other/Unknown,2,3,,2019,04,2019/04/03 00:00:00+00
1462134.00003456,497241.000133485,543,543,20190331-0338-00,24,Male,White,Cleared by Arrest,,Knife,3900 BON-REA DR,1462134,497241,35.102874,-80.798447,South,263,2019/03/31 00:00:00+00,Other/Unknown,7,5,,2019,03,2019/03/31 00:00:00+00
1457275.99990806,549841.999918148,544,544,20190328-1717-01,27,Female,Black,Cleared by Arrest,,Firearm,100 E 28TH ST,1457276,549842,35.247138,-80.817907,Metro,157,2019/03/29 00:00:00+00,Drugs,1,3,,2019,03,2019/03/28 00:00:00+00
1499014.00009331,553135.999891818,545,545,20190325-0829-05,27,Male,Black,Cleared by Arrest,Intimate Partner,Knife,9000 FAIRES RD,1499014,553136,35.258207,-80.678316,University City,324,2019/04/02 00:00:00+00,Domestic,0,3,,2019,03,2019/03/25 00:00:00+00
1433986.99989823,524269.999881148,546,546,20190323-1347-01,31,Male,Black,Cleared by Arrest,,Handgun,600 PARKAIRE LN,1433987,524270,35.175691,-80.894263,Westover,178,2019/05/15 00:00:00+00,Drugs,3,2,,2019,03,2019/03/23 00:00:00+00
1489810.00012864,577708.999958307,547,547,20190318-2010-01,22,Male,Black,Cleared by Arrest,,"Handgun, Rifle",800 FORTY NINER AV,1489810,577709,35.325283,-80.710562,University City,61,2019/03/23 00:00:00+00,Drugs,4,3,,2019,03,2019/03/18 00:00:00+00
1449024.00000788,543380.000046894,548,548,20190316-0215-03,20,Male,Black,Cleared by Arrest,,Handgun,300 W TRADE ST,1449024,543380,35.228968,-80.84514,Central,476,2019/03/19 00:00:00+00,Other/Unknown,2,4,,2019,03,2019/03/16 00:00:00+00
1467527.00007531,561684.999854147,549,549,20190310-0636-03,28,Male,Hispanic,Cleared by Arrest,Intimate Partner,Handgun,1000 TARA LN,1467527,561685,35.280184,-80.784291,North Tryon,291,2019/03/26 00:00:00+00,Domestic,4,3,,2019,03,2019/03/10 00:00:00+00
1439854.99997322,547514.999978974,550,550,20190308-2307-00,48,Male,Black,Open,,Handgun,2700 TUCKASEEGEE RD,1439855,547515,35.239855,-80.8761,Metro,293,,Other/Unknown,3,2,,2019,03,2019/03/08 00:00:00+00
1443859.99983722,544952.999853641,551,551,20190227-2110-01,17,Male,Black,Cleared by Arrest,,Handgun,600 GRANDIN RD,1443860,544953,35.233024,-80.862528,Metro,51,2019/03/01 00:00:00+00,Drugs,2,4,,2019,02,2019/02/27 00:00:00+00
1443859.99983722,544952.999853641,552,552,20190227-2110-01,18,Male,Black,Cleared by Arrest,,Handgun,600 GRANDIN RD,1443860,544953,35.233024,-80.862528,Metro,51,2019/03/01 00:00:00+00,Drugs,2,4,,2019,02,2019/02/27 00:00:00+00
1465926.99999447,560906.000099808,553,553,20190226-0135-00,31,Female,Black,Cleared by Arrest,,Handgun,1400 TOM HUNTER RD,1465927,560906,35.277965,-80.789604,North Tryon,371,2019/03/01 00:00:00+00,Other/Unknown,4,3,,2019,02,2019/02/26 00:00:00+00
1469203.00000414,477181.999897227,554,554,20190224-0353-00,15,Female,White,Exceptionally Cleared,,Handgun,11400 GLENN ABBEY WY,1469203,477182,35.048116,-80.773617,South,379,2019/02/25 00:00:00+00,Domestic,7,6,,2019,02,2019/02/24 00:00:00+00
1469203.00000414,477181.999897227,555,555,20190224-0353-00,51,Male,White,Exceptionally Cleared,,Handgun,11400 GLENN ABBEY WY,1469203,477182,35.048116,-80.773617,South,379,2019/02/25 00:00:00+00,Domestic,7,6,,2019,02,2019/02/24 00:00:00+00
1464762.00002788,561277.000013977,556,556,20190223-1552-01,21,Male,Black,Cleared by Arrest,,Firearm,1200 W SUGAR CREEK RD,1464762,561277,35.278927,-80.79353,North Tryon,371,2021/02/09 00:00:00+00,Argument,4,3,,2019,02,2019/02/23 00:00:00+00
1458208.00001255,550139.999978304,557,557,20190223-0015-00,42,Male,Black,Cleared by Arrest,,Handgun,200 MATHESON AV,1458208,550140,35.248004,-80.814805,Metro,157,2019/02/23 00:00:00+00,Argument,1,3,,2019,02,2019/02/23 00:00:00+00
1434723.00006664,551214.000126898,558,558,20190220-0338-01,52,Male,Black,Cleared by Arrest,,Handgun,4100 TRESEVANT AV,1434723,551214,35.249749,-80.893521,Metro,6,2019/02/20 00:00:00+00,Argument,3,2,,2019,02,2019/02/20 00:00:00+00
1420258.0001253,546889.999916643,559,559,20190218-0344-00,35,Male,Black,Open,,"Handgun, Rifle",3000 LITTLE ROCK RD,1420258,546890,35.237103,-80.941679,Freedom,387,,Argument,3,2,,2019,02,2019/02/18 00:00:00+00
1437742.99993214,521414.000015721,560,560,20190217-0139-01,28,Male,Black,Cleared by Arrest,,Handgun,500 MINUET LN,1437743,521414,35.168041,-80.881515,Westover,290,2019/04/10 00:00:00+00,Other/Unknown,3,2,,2019,02,2019/02/17 00:00:00+00
1464484.99992572,529589.000069901,561,561,20190209-0026-01,23,Male,Black,Cleared by Arrest,,Firearm,1000 MCALWAY RD,1464485,529589,35.191859,-80.792541,Providence,370,2019/04/02 00:00:00+00,Drugs,1,4,,2019,02,2019/02/09 00:00:00+00
1464313.99993964,590087.000136644,562,562,20190128-0422-01,0,Female,Black,Cleared by Arrest,,Physical,8400 GALENA VIEW DR,1464314,590087,35.358051,-80.796778,North,251,2019/01/28 00:00:00+00,Domestic,4,3,,2019,01,2019/01/28 00:00:00+00
1485038.00015822,533318.000157803,563,563,20190125-2051-00,22,Male,Black,Open,,Handgun,7000 LAWYERS RD,1485038,533318,35.203104,-80.723974,Hickory Grove,58,,Other/Unknown,5,4,CENTRAL/ALBEMARLE,2019,01,2019/01/25 00:00:00+00
1457464.99985814,562037.000134394,564,564,20190125-1958-01,63,Female,Black,Cleared by Arrest,,Rifle,4500 WYNBROOK WY,1457465,562037,35.28065,-80.818023,North,160,2019/02/06 00:00:00+00,Argument,4,3,,2019,01,2019/01/25 00:00:00+00
1474094.00006464,533007.00012365,565,565,20190114-1058-01,29,Male,White,Cleared by Arrest,,Handgun,3100 N SHARON AMITY RD,1474094,533007,35.201722,-80.760586,Eastway,365,2019/03/04 00:00:00+00,Robbery,5,4,,2019,01,2019/01/14 00:00:00+00
1427491.00009497,549246.0001259,566,566,20190112-0540-00,38,Male,Black,Cleared by Arrest,,Handgun,3000 FORESTBROOK DR,1427491,549246,35.243961,-80.917613,Freedom,199,2019/01/19 00:00:00+00,Robbery,3,2,,2019,01,2019/01/12 00:00:00+00
1492153.00003581,571291.999997064,567,567,20190106-2102-01,22,Male,White,Cleared by Arrest,,Handgun,2000 PIMPERNEL RD,1492153,571292,35.307765,-80.702339,University City,377,2019/01/10 00:00:00+00,Other/Unknown,4,3,,2019,01,2019/01/06 00:00:00+00
1484632.99998397,530115.000002146,568,568,20190104-0734-01,21,Male,Black,Cleared by Arrest,,Handgun,5000 IDLEWILD RD N,1484633,530115,35.194285,-80.725143,Independence,58,2019/01/11 00:00:00+00,Argument,5,4,,2019,01,2019/01/04 00:00:00+00
1439452.00012305,548766.000101641,569,569,20190101-0429-01,37,Male,Black,Cleared by Arrest,,Rifle,3000 PARKWAY AV,1439452,548766,35.243271,-80.877529,Metro,5,2019/01/03 00:00:00+00,Drugs,3,2,,2019,01,2019/01/01 00:00:00+00
1456975.99985188,574750.999968812,570,570,20190101-0258-00,53,Male,Black,Cleared by Arrest,,Rifle,8300 HIGHLANDER CT,1456976,574751,35.315553,-80.820442,North,117,2019/04/02 00:00:00+00,Other/Unknown,2,3,,2019,01,2019/01/01 00:00:00+00
1497505.00015855,538653.999984473,571,571,20181230-2218-02,24,Male,Black,Open,,Handgun,7600 GWYNNE HILL RD,1497505,538654,35.218351,-80.682548,Hickory Grove,229,,Drugs,5,4,,2018,12,2018/12/30 00:00:00+00
1461833.99997839,534029.000048146,572,572,20181229-2344-02,47,Male,White,Cleared by Arrest,,Handgun,500 BRIAR CREEK RD,1461834,534029,35.203925,-80.801682,Providence,366,2021/01/02 00:00:00+00,Other/Unknown,1,4,,2018,12,2018/12/29 00:00:00+00
1452931.00006789,552749.000009641,573,573,20181220-0404-02,29,Male,Black,Open,,Handgun,1000 DRUID CR,1452931,552749,35.254905,-80.832638,Metro,363,,Drugs,1,3,,2018,12,2018/12/20 00:00:00+00
1451581.00014322,489237.000065401,574,574,20181217-1126-01,22,Male,Black,Cleared by Arrest,,Handgun,9100 FISHER'S POND DR,1451581,489237,35.080355,-80.833231,South,224,2021/08/17 00:00:00+00,Other/Unknown,7,5,,2018,12,2018/12/17 00:00:00+00
1483104.00008921,563523.000115141,575,575,20181201-1920-02,,Male,Black,Cleared by Arrest,,Firearm,8700 AUTUMN LAKE CT,1483104,563523,35.285992,-80.732212,University City,221,2018/12/07 00:00:00+00,Drugs,4,3,,2018,12,2018/12/01 00:00:00+00
1472179.99995564,556956.000125811,576,576,20181125-0233-01,25,Male,Black,Cleared by Arrest,,Handgun,6000 N TRYON ST,1472180,556956,35.267422,-80.76842,North Tryon,101,2018/11/26 00:00:00+00,Other/Unknown,4,3,,2018,11,2018/11/25 00:00:00+00
1485253.0000563,564462.99987556,577,577,20181120-2037-02,22,Male,Black,Cleared by Arrest,,Firearm,8900 AVEBURY DR,1485253,564463,35.288677,-80.725066,University City,192,2018/11/26 00:00:00+00,Drugs,4,3,,2018,11,2018/11/20 00:00:00+00
1449551.99993613,550495.999922484,578,578,20181118-0108-00,56,Male,White,Cleared by Arrest,,Physical,1300 TINNIN AV,1449552,550496,35.248544,-80.843815,Metro,295,2018/11/19 00:00:00+00,Other/Unknown,2,2,,2018,11,2018/11/18 00:00:00+00
1468365.00003973,541066.000081733,579,579,20181114-2255-01,30,Male,Hispanic,Open,,Handgun,2500 ROSEVIEW LN,1468365,541066,35.223581,-80.780245,Eastway,314,,Other/Unknown,1,4,,2018,11,2018/11/14 00:00:00+00
1429026.99997573,551162.999900818,580,580,20181108-1428-02,39,Male,Black,Cleared by Arrest,,Physical,2400 MULBERRY POND DR,1429027,551163,35.249309,-80.912593,Freedom,258,2019/02/25 00:00:00+00,Other/Unknown,3,2,,2018,11,2018/11/08 00:00:00+00
1406825.00008847,504303.000117064,581,581,20181104-1525-01,35,Female,White,Cleared by Arrest,Intimate Partner,Physical,13100 BLACK CHESTNUT PL,1406825,504303,35.11938,-80.983807,Steele Creek,267,2018/11/06 00:00:00+00,Domestic,3,2,,2018,11,2018/11/04 00:00:00+00
1437178.00007789,532455.999913305,582,582,20181019-2344-02,22,Male,Black,Cleared by Arrest,,Firearm,800 CLANTON RD,1437178,532456,35.198346,-80.884107,Westover,290,2018/10/30 00:00:00+00,Argument,3,2,,2018,10,2018/10/19 00:00:00+00
1484255.0000838,531042.000116646,583,583,20181019-2054-01,57,Male,Black,Cleared by Arrest by Another Agency,,Handgun,7100 SNOW LN,1484255,531042,35.196814,-80.726462,Independence,58,2018/11/21 00:00:00+00,Argument,5,4,,2018,10,2018/10/19 00:00:00+00
1465030.00014806,538733.000154555,584,584,20181017-2322-00,29,Female,White,Cleared by Arrest,,Handgun,3100 CENTRAL AV,1465030,538733,35.217007,-80.791269,Eastway,86,2018/12/12 00:00:00+00,Other/Unknown,1,4,,2018,10,2018/10/17 00:00:00+00
1472932.00009206,560885.000141814,585,585,20181009-2102-01,27,Male,Black,Open,,Firearm,6700 N TRYON ST,1472932,560885,35.278252,-80.766135,North Tryon,103,,Other/Unknown,4,3,,2018,10,2018/10/09 00:00:00+00
1433125.99997981,553901.00000222,586,586,20180923-1902-00,19,Male,Black,Cleared by Arrest,,Handgun,1200 SARATOGA DR,1433126,553901,35.257047,-80.899041,Freedom,385,2018/09/26 00:00:00+00,Argument,2,2,,2018,09,2018/09/23 00:00:00+00
1440357.99995147,555991.000087306,587,587,20180922-0236-01,48,Female,Black,Cleared by Arrest,,Knife,400 HONEYWOOD AV,1440358,555991,35.263166,-80.874952,Metro,292,2018/09/22 00:00:00+00,Argument,2,2,BEATTIES FORD/ROZZELLES FERRY,2018,09,2018/09/22 00:00:00+00
1445637.99989013,480528.00009498,588,588,20180922-0210-00,44,Male,Black,Cleared by Arrest,,Handgun,14000 CONLAN CR,1445638,480528,35.056126,-80.852549,South,355,2019/01/04 00:00:00+00,Argument,7,6,,2018,09,2018/09/22 00:00:00+00
1439494.00003906,518102.000078067,589,589,20180917-2010-00,23,Male,Hispanic,Cleared by Arrest,Intimate Partner,Firearm,1400 BEACON RIDGE RD,1439494,518102,35.159033,-80.875448,Westover,106,2018/10/18 00:00:00+00,Domestic,6,5,,2018,09,2018/09/17 00:00:00+00
1448366.00001155,554112.999906316,590,590,20180905-0648-01,34,Female,Black,Cleared by Arrest,Intimate Partner,Handgun,1500 NEWCASTLE ST,1448366,554113,35.25842,-80.848012,Metro,374,2018/09/25 00:00:00+00,Domestic,2,3,,2018,09,2018/09/05 00:00:00+00
1433128.9999738,543592.999948978,591,591,20180903-2013-03,20,Male,Black,Open,,Firearm,2400 PRUITT ST,1433129,543593,35.228729,-80.898371,Freedom,387,,Other/Unknown,3,2,FREEDOM DRIVE/WILKINSON,2018,09,2018/09/03 00:00:00+00
1437366.00002997,559593.000101149,592,592,20180901-0209-00,44,Male,Black,Cleared by Arrest,,Handgun,4800 BROOKSHIRE BV,1437366,559593,35.272906,-80.885202,Freedom,158,2021/05/06 00:00:00+00,Other/Unknown,2,2,,2018,09,2018/09/01 00:00:00+00
1441167.99997188,534305.000152305,593,593,20180831-1610-03,24,Male,Black,Cleared by Arrest,,Handgun,300 BENJAMIN ST,1441168,534305,35.203633,-80.870869,Westover,30,2018/09/12 00:00:00+00,Other/Unknown,3,2,,2018,08,2018/08/31 00:00:00+00
1432823.99992764,561027.999855816,594,594,20180826-0131-00,21,Male,Black,Open,,Handgun,4600 PALM BREEZE LN,1432824,561028,35.27661,-80.90051,Freedom,190,,Argument,2,2,,2018,08,2018/08/26 00:00:00+00
1440236.99986538,534472.000146389,595,595,20180826-0011-02,20,Female,Black,Cleared by Arrest,,Handgun,500 FAIRWOOD AV,1440237,534472,35.204043,-80.873996,Westover,30,2018/08/27 00:00:00+00,Other/Unknown,3,2,,2018,08,2018/08/26 00:00:00+00
1464382.00013173,576479.000121728,596,596,20180812-0937-00,23,Male,Black,Cleared by Arrest,Intimate Partner,Knife,3900 FARLOW RD,1464382,576479,35.320671,-80.795724,University City,14,2018/08/18 00:00:00+00,Domestic,2,3,,2018,08,2018/08/12 00:00:00+00
1471591.00014938,531521.000142887,597,597,20180806-0433-00,20,Male,Black,Cleared by Arrest,,Handgun,4400 E INDEPENDENCE BV,1471591,531521,35.197517,-80.768875,Providence,240,2018/08/09 00:00:00+00,Other/Unknown,5,4,,2018,08,2018/08/06 00:00:00+00
1443162.99991889,550916.000066727,598,598,20180725-1001-03,28,Male,Black,Cleared by Arrest,,Shotgun,100 S SMALLWOOD PL,1443163,550916,35.24937,-80.865237,Metro,382,2018/08/22 00:00:00+00,Argument,2,2,BEATTIES FORD/ROZZELLES FERRY,2018,07,2018/07/25 00:00:00+00
1455362.00012714,544693.000045568,599,599,20180716-1055-04,19,Male,Black,Cleared by Arrest,,Handgun,600 E 16TH ST,1455362,544693,35.232897,-80.824,Eastway,22,2018/09/25 00:00:00+00,Other/Unknown,1,3,,2018,07,2018/07/16 00:00:00+00
1434397.00006247,535777.000161067,600,600,20180715-0106-03,18,Male,Black,Cleared by Arrest,,Firearm,1500 CLANTON RD,1434397,535777,35.207324,-80.893626,Westover,120,2018/07/26 00:00:00+00,Other/Unknown,3,2,,2018,07,2018/07/15 00:00:00+00
1469199.00001214,550804.999960646,601,601,20180710-1319-03,29,Male,Black,Cleared by Arrest,,Firearm,500 CAMROSE DR,1469199,550805,35.250377,-80.778037,North Tryon,40,2018/09/25 00:00:00+00,Other/Unknown,1,3,,2018,07,2018/07/10 00:00:00+00
1476909.00001206,568895.999867812,602,602,20180630-1802-06,32,Male,Black,Cleared by Arrest,,Handgun,100 E MCCULLOUGH DR,1476909,568896,35.300454,-80.753286,University City,219,2018/08/22 00:00:00+00,Robbery,4,3,,2018,06,2018/06/30 00:00:00+00
1476794.99991196,549331.999953896,603,603,20180621-0648-01,51,Male,Hispanic,Cleared by Arrest,,Knife,1900 MILTON RD,1476795,549332,35.246702,-80.75251,North Tryon,249,2018/06/28 00:00:00+00,Other/Unknown,1,3,,2018,06,2018/06/21 00:00:00+00
1448172.00007147,553909.999984235,604,604,20180610-2224-01,54,Male,Black,Open,,Firearm,1700 JENNINGS ST,1448172,553910,35.257852,-80.848649,Metro,374,,Other/Unknown,2,3,,2018,06,2018/06/10 00:00:00+00
1473848.99989846,573848.000134394,605,605,20180604-1120-02,25,Male,Black,Cleared by Arrest,,Handgun,1000 W W T HARRIS BV,1473849,573848,35.313909,-80.763835,University City,254,2018/06/07 00:00:00+00,Other/Unknown,2,3,,2018,06,2018/06/04 00:00:00+00
1407525.99999881,504092.999880895,606,606,20180604-0909-04,18,Male,Black,Cleared by Arrest,,Firearm,14200 CAROLINA FOREST CT,1407526,504093,35.118842,-80.981449,Steele Creek,68,2018/06/04 00:00:00+00,Argument,3,6,,2018,06,2018/06/04 00:00:00+00
1433587.00004205,514159.000090063,607,607,20180602-1510-03,40,Female,Black,Cleared by Arrest,Intimate Partner,Physical,300 ARCHDALE DR,1433587,514159,35.147893,-80.894956,Steele Creek,212,2018/06/03 00:00:00+00,Domestic,3,2,,2018,06,2018/06/02 00:00:00+00
1452217.99985348,544879.999999642,608,608,20180521-0359-00,39,Female,Black,Cleared by Arrest,,Handgun,900 N TRYON ST,1452218,544880,35.233251,-80.834539,Central,476,2018/06/29 00:00:00+00,Drugs,2,4,,2018,05,2018/05/21 00:00:00+00
1477873.00005256,527447.000088811,609,609,20180512-2221-03,36,Male,Black,Cleared by Arrest,,Handgun,6800 ELM FOREST DR,1477873,527447,35.18663,-80.74761,Independence,16,2018/05/17 00:00:00+00,Other/Unknown,5,4,,2018,05,2018/05/12 00:00:00+00
1476849.00013205,548511.999953479,610,610,20180512-1234-02,19,Male,Hispanic,Cleared by Arrest,,Firearm,4600 PERTH CT,1476849,548512,35.244452,-80.752281,North Tryon,249,2018/05/13 00:00:00+00,Robbery,1,3,,2018,05,2018/05/12 00:00:00+00
1413735.00004797,504069.999926895,611,611,20180510-0150-00,27,Female,White,Cleared by Arrest,Intimate Partner,Handgun,10700 POINT SOUTH DR,1413735,504070,35.119117,-80.960688,Steele Creek,68,2018/05/10 00:00:00+00,Domestic,3,6,,2018,05,2018/05/10 00:00:00+00
1444907.0000398,576653.000101805,612,612,20180507-1441-00,25,Male,Black,Cleared by Arrest,,Rifle,9300 FELDBANK DR,1444907,576653,35.320163,-80.861012,North,260,2018/05/07 00:00:00+00,Argument,2,2,,2018,05,2018/05/07 00:00:00+00
1464587.0000498,537207.999923721,613,613,20180420-1648-00,26,Male,Other/Unknown,Cleared by Arrest,,Handgun,1500 WEMBLEY DR,1464587,537208,35.212795,-80.79266,Eastway,86,2018/04/23 00:00:00+00,Drugs,1,4,,2018,04,2018/04/20 00:00:00+00
1430095.0001363,550611.000020564,614,614,20180415-2202-01,44,Male,White,Cleared by Arrest,,Handgun,3000 TIMBERBROOK DR,1430095,550611,35.247849,-80.908981,Freedom,199,2018/05/08 00:00:00+00,Robbery,3,2,,2018,04,2018/04/15 00:00:00+00
1482800.00004105,523209.000034645,615,615,20180414-1436-00,21,Female,Black,Cleared by Arrest,,Unknown,8800 EAGLEWIND DR,1482800,523209,35.175225,-80.730875,Independence,186,2018/04/27 00:00:00+00,Drugs,5,4,,2018,04,2018/04/14 00:00:00+00
1439646.00006314,528941.000053555,616,616,20180405-1603-02,20,Male,Hispanic,Cleared by Arrest,,Handgun,4200 SOUTH BV,1439646,528941,35.188818,-80.875624,Westover,13,2018/05/10 00:00:00+00,Other/Unknown,3,2,,2018,04,2018/04/05 00:00:00+00
1478701.00003697,550418.000078484,617,617,20180403-0615-01,36,Female,Hispanic,Cleared by Arrest,,Handgun,6200 BARRINGTON DR,1478701,550418,35.249777,-80.746191,North Tryon,249,2018/05/08 00:00:00+00,Robbery,5,3,,2018,04,2018/04/03 00:00:00+00
1423313.9999188,512773.999907315,618,618,20180329-1149-01,20,Male,Black,Cleared by Arrest,,Handgun,8100 S TRYON ST,1423314,512774,35.143544,-80.929226,Steele Creek,96,2018/03/30 00:00:00+00,Drugs,3,2,,2018,03,2018/03/29 00:00:00+00
1439532.99996105,552850.000135735,619,619,20180321-2352-02,30,Male,Black,Open,,Rifle,300 JONES ST,1439533,552850,35.254495,-80.877516,Metro,88,,Other/Unknown,2,2,,2018,03,2018/03/21 00:00:00+00
1466301.99990064,550113.000032306,620,620,20180307-0621-02,37,Male,Black,Cleared by Arrest,,Firearm,4100 ATMORE ST,1466302,550113,35.248333,-80.787697,North Tryon,344,2018/11/07 00:00:00+00,Other/Unknown,1,3,,2018,03,2018/03/07 00:00:00+00
1483010.99994713,562900.000048816,621,621,20180202-0949-02,19,Male,Black,Cleared by Arrest,,Firearm,8600 OLD CONCORD RD,1483011,562900,35.284276,-80.732487,University City,221,2018/03/22 00:00:00+00,Other/Unknown,4,3,,2018,02,2018/02/02 00:00:00+00
1413583.00002389,562374.000116557,622,622,20180201-2029-00,25,Male,Black,Cleared by Arrest,,Handgun,300 RHYNE STATION RD,1413583,562374,35.279278,-80.965056,Freedom,34,2018/02/02 00:00:00+00,Drugs,3,2,,2018,02,2018/02/01 00:00:00+00
1451110.00010097,557373.999945983,623,623,20180120-0001-01,16,Male,Black,Open,,Handgun,2400 CARMINE ST,1451110,557374,35.267518,-80.839024,Metro,363,,Other/Unknown,1,3,,2018,01,2018/01/20 00:00:00+00
1495510.99988148,566717.999958724,624,624,20180115-1609-01,35,Male,Black,Open,Intimate Partner,Handgun,13300 ASHLEY MEADOW DR,1495511,566718,35.295357,-80.690824,University City,377,,Domestic,4,3,,2018,01,2018/01/15 00:00:00+00
1415281.99990672,569292.000060067,625,625,20180113-1822-00,3,Male,Black,Exceptionally Cleared,,Unknown,2100 SEBASTIANI DR,1415282,569292,35.298375,-80.959821,Freedom,332,2018/05/16 00:00:00+00,Domestic,2,2,,2018,01,2018/01/13 00:00:00+00
